@relation mosquitos
@attribute mfcc1 real
@attribute mfcc2 real
@attribute mfcc3 real
@attribute mfcc4 real
@attribute mfcc5 real
@attribute mfcc6 real
@attribute mfcc7 real
@attribute mfcc8 real
@attribute mfcc9 real
@attribute mfcc10 real
@attribute mfcc11 real
@attribute mfcc12 real
@attribute mfcc13 real
@attribute mfcc14 real
@attribute mfcc15 real
@attribute mfcc16 real
@attribute mfcc17 real
@attribute mfcc18 real
@attribute mfcc19 real
@attribute mfcc20 real
@attribute mfcc21 real
@attribute mfcc22 real
@attribute mfcc23 real
@attribute mfcc24 real
@attribute mfcc25 real
@attribute mfcc26 real
@attribute mfcc27 real
@attribute mfcc28 real
@attribute mfcc29 real
@attribute mfcc30 real
@attribute class hierarchical Instrument/Aerophone/Wood/Clarinet, Instrument/Aerophone/Wood/Flute, Instrument/Aerophone/Wood/Oboe, Instrument/Aerophone/Brass/Trombone, Instrument/Aerophone/Brass/Tuba, Instrument/Aerophone/Wood/Saxophone, Instrument/Aerophone/Wood/Bassoon, Instrument/Aerophone/Brass/Horn, Instrument/Aerophone/Brass/Trumpet
@data
-588.1935589999999,128.313634,20.20505,17.537644,-6.771453,-12.485952000000001,-12.786658000000001,-12.708133,-18.721743,-18.709435,-25.317667,-17.452070000000003,-20.293286,-22.429935,-31.523605,-21.673844,-3.70749,17.077133,36.499541,37.055459,16.485194,-2.243033,-0.513559,10.648374,12.997632000000001,-1.6562560000000002,-7.1382270000000005,1.683731,12.658547,3.416411,'Instrument.Aerophone.Brass.Tuba'
-448.891131,211.23087599999997,12.338219,5.791607,4.785938,-0.8890530000000001,2.112222,-7.459632000000001,-6.159997,-2.4988200000000003,-0.720774,4.9246360000000005,-6.735875999999999,-4.466185,-7.7082559999999996,3.1147669999999996,1.8284650000000002,-1.272073,-8.761579,-6.6965770000000004,2.8501819999999998,-1.4018,-7.893831,-6.766155,4.856016,3.764958,-3.0180830000000003,-6.713033,-5.856257,-2.560907,'Instrument.Aerophone.Brass.Tuba'
-277.471418,61.969393000000004,-48.388637,15.838732,-11.769031,-15.282860000000001,-9.246349,-9.492823,-8.618744,-12.753343,-12.393033,-2.254827,-4.354595,-3.5550059999999997,2.042653,2.6269669999999996,-5.723609,-5.611089,0.14402,2.2289470000000002,-4.850156,-5.484015,-14.540602,-12.840658,-13.732491,-6.952862,-2.737274,6.8165830000000005,10.490467,5.551971,'Instrument.Aerophone.Wood.Saxophone'
-424.235853,81.58789300000001,15.983635999999999,23.392097,-3.3701309999999998,-13.446639000000001,5.947711,6.064922,0.928457,-6.74936,-7.6315029999999995,-1.204634,-0.317443,-3.7283980000000003,-0.012409,2.2035669999999996,-4.013878,-2.5993310000000003,-0.233934,0.329024,-0.286553,5.409189,2.041068,-2.60337,-5.830701,-4.761555,-4.711378,-4.349997,-9.424502,-14.652769000000001,'Instrument.Aerophone.Wood.Saxophone'
-376.713743,43.525653000000005,-43.158088,20.982006,-21.451026000000002,-16.348152,-14.265595000000001,-15.849112,-18.219469,-17.85824,-20.053824,-27.414996999999996,-15.582154000000001,1.6539490000000001,21.051766,37.340792,24.417261,-1.516408,-13.422298000000001,-2.638239,13.556662,6.999632000000001,-15.764994,-6.084353,1.335703,-3.9489919999999996,-12.810148,-3.100038,10.830931,4.852875,'Instrument.Aerophone.Wood.Saxophone'
-322.185046,47.732597,-32.765451,25.097399,-0.422933,-0.21335199999999999,-10.744311999999999,-13.216559,-9.802724000000001,-4.395539,-5.963639,-0.314707,-7.6762880000000004,-11.893656,-7.390499,-9.423231,-16.18056,-16.644035000000002,-17.584599,-13.868295999999999,-3.6384760000000003,10.617375,18.571208,23.887929999999997,7.7076139999999995,-1.6279219999999999,2.7117169999999997,10.221102,6.540528,-5.153631,'Instrument.Aerophone.Wood.Saxophone'
-409.78871200000003,52.269984,-34.602608000000004,-2.739386,-8.730711999999999,0.06926,-7.838500999999999,-17.983831,-18.299052,-12.153442,-22.045806,6.624283,32.354738,32.135313000000004,9.572782,-17.993194,-12.22139,10.204786,8.252789,-15.601939999999999,-20.668498,-3.9653699999999996,3.802289,-3.18805,6.005959,19.569931,14.361732,-8.513127,-2.159217,7.508555,'Instrument.Aerophone.Wood.Saxophone'
-342.995978,121.29946499999998,9.879435,5.544411,6.622503,-26.368579999999998,-21.424734,-7.695449000000001,-0.393889,-8.862514,4.4165339999999995,4.866469,-3.951496,-4.497211,5.2139690000000005,-1.983999,-4.978127,-4.871605000000001,-7.3594610000000005,-0.583737,3.002291,3.085918,-0.441954,-0.873524,-3.370914,-2.11849,-1.509991,3.6344190000000003,1.7869529999999998,3.512872,'Instrument.Aerophone.Wood.Bassoon'
-409.691157,159.314727,2.315543,0.195624,-12.282975,-6.088284,-9.867382000000001,-4.6369050000000005,-16.62875,-14.971128,-3.083161,-0.6850649999999999,1.165673,4.645474,9.342267,0.471943,-3.3636550000000005,6.564956,-1.022082,-2.306955,-3.665957,0.8395219999999999,4.954512,-0.8773770000000001,2.486054,3.7397910000000003,-4.441398,-2.6893,1.9619360000000001,-0.413695,'Instrument.Aerophone.Wood.Bassoon'
-381.621197,131.789457,-3.7623919999999997,-0.35389699999999996,-10.980179,5.887462,4.34437,11.200655000000001,-15.448934,-17.610741,-9.962355,-7.896843,-2.684588,10.133814,14.859075,-1.340151,-6.510496,3.8759989999999998,0.028451999999999998,-1.888886,0.783854,5.4620370000000005,3.0631060000000003,-6.9430309999999995,-1.784168,0.553721,-3.115288,0.206909,-3.209675,0.32860300000000003,'Instrument.Aerophone.Wood.Bassoon'
-371.14128999999997,134.138034,9.585276,-0.266347,-8.686081,1.847602,-10.843098,-1.537606,-2.879197,-13.471623999999998,-5.799164,2.143007,-0.634748,-2.251242,10.239379,12.294376,-0.090794,-0.35673499999999997,1.458228,-0.408267,3.216104,4.453995,-5.340558000000001,-3.583242,5.10184,0.778892,0.5158510000000001,1.95092,-1.8155990000000002,-4.491572,'Instrument.Aerophone.Wood.Bassoon'
-488.055777,155.993966,6.21263,1.998563,-11.479887,-1.949069,-15.633495000000002,0.721627,-6.826223,-8.730889999999999,5.603436,7.349357,2.791099,-2.610229,10.652819000000001,6.094791000000001,-2.995832,7.836428999999999,-1.731375,-0.772252,-1.55098,-1.379632,2.038219,4.882184,5.065972,2.97087,-0.8404159999999999,-2.633697,2.6795,1.072599,'Instrument.Aerophone.Wood.Bassoon'
-628.1849599999999,108.553496,-3.021517,-1.105369,-16.233176999999998,-18.919462,-10.613868,-13.237459,-17.470533,-11.709503,-23.372795,-27.279273,-17.978842999999998,-5.888083999999999,22.335212,44.26337,44.186251,18.237703,-2.318673,2.3432720000000002,11.974229,14.112078,-1.640524,-4.679677,5.129453,6.379036,-6.329674,-16.806921,-3.377682,14.654907999999999,'Instrument.Aerophone.Brass.Horn'
-345.524001,104.397262,-27.996844,6.53415,-6.178787000000001,-14.899517000000001,-11.51713,0.253019,-9.168972,-5.4628190000000005,-4.803282,0.200741,-2.547848,-2.652141,-1.164966,-3.7091199999999995,-1.867898,-1.227932,-2.567469,1.77805,-6.398629,4.745578,-6.9524610000000004,1.587798,1.650555,-5.021331,3.60411,-2.555198,-3.6985370000000004,4.7117379999999995,'Instrument.Aerophone.Brass.Horn'
-631.931774,133.912649,9.733130000000001,2.771687,-2.581762,-25.922199,-16.080722,-4.3082,-2.205441,-14.423565,-16.488001999999998,-7.3244419999999995,-7.281974000000001,-14.094713,-32.579258,-31.803177,-17.558088,-0.761178,31.685733000000003,38.60245,24.141341,18.484151,-6.37599,-7.186971000000001,15.961651999999999,18.385410999999998,-5.095301,-9.073651,7.137475,14.701685000000001,'Instrument.Aerophone.Brass.Horn'
-551.560029,171.84375,19.981325,12.999385,-6.613436999999999,-15.733360000000001,-11.942778,-3.657165,-6.4997620000000005,-9.882247,-3.034916,0.8681969999999999,-5.280824,-10.480802,-5.206662000000001,0.299946,1.518869,-1.6967439999999998,0.7456619999999999,5.1267,2.402909,-8.946294,-9.28686,7.020914,4.463072,-2.0794259999999998,0.283447,1.643945,-0.11633900000000001,-6.3358099999999995,'Instrument.Aerophone.Brass.Horn'
-644.476014,173.36025800000002,39.581016999999996,-1.213749,-6.384801,-17.576176,-7.900978,-1.517232,-2.103682,-0.111864,-2.082777,-2.283849,-5.643877,-3.908036,2.248496,2.455162,-3.8079099999999997,-0.729507,5.966938,2.789473,0.63989,-3.289247,-4.907621,-0.45507299999999995,1.575091,0.131023,-5.058928,-2.475718,-4.290822,0.170619,'Instrument.Aerophone.Brass.Horn'
-350.71263799999997,-37.983523999999996,-48.291742,-12.678058,-20.836734,-19.0579,-18.637204999999998,-17.464261999999998,5.597371,24.351704,18.776982,0.12007000000000001,-16.614193,-3.9853980000000004,14.300804000000001,2.686061,-19.190687,10.919285,24.422620000000002,4.01241,-6.974806,4.742938,-3.659965,-6.221245,13.826666000000001,-1.7765330000000001,-9.072718,22.967221,8.123832,-7.907161,'Instrument.Aerophone.Brass.Trumpet'
-340.885615,133.032342,-65.734659,4.31226,-2.64732,-12.265929,4.944012,-11.513572,-2.310968,1.102865,-7.230034,-3.849135,-4.234634,6.053795,5.771444,9.404096000000001,6.708527,-4.53402,1.0138340000000001,-2.221152,3.301932,1.8812799999999998,-2.3307900000000004,3.646782,2.366587,0.615251,-0.15783699999999998,1.8541290000000001,-0.546273,-1.4137469999999999,'Instrument.Aerophone.Brass.Trumpet'
-454.46030199999996,13.960347,-85.797094,-3.6916900000000004,-44.602146999999995,-25.351733,-23.430792,-0.47693199999999997,34.620737,33.976638,0.467575,-22.834823999999998,-17.766575,13.09442,11.908252000000001,-2.850604,14.807592000000001,33.099705,2.938192,-14.147787,3.5354900000000002,4.432373999999999,-3.0603740000000004,10.25018,5.477625,9.547601,5.844709,-5.812775,5.236643,4.208578,'Instrument.Aerophone.Brass.Trumpet'
-306.2586,27.488737,-42.002077,-1.398181,-21.706944,-13.608001000000002,-9.038253,-12.217557000000001,-11.497862,-17.097701,-22.555982999999998,-15.482486999999999,3.170794,22.052235,32.32758,18.17122,-6.733743,-13.214507999999999,3.2890629999999996,11.054317999999999,-0.719408,-13.381894,-6.577934,3.939732,-2.5475939999999997,-13.077401,7.321372,13.188685999999999,-1.469874,0.15093199999999998,'Instrument.Aerophone.Brass.Trumpet'
-308.197916,24.782373,-38.072865,3.6401440000000003,-22.274133,-6.930089,-0.058053,-5.677503,2.098291,-5.742816,-15.381360999999998,-3.918211,0.884915,-1.112528,-9.357517,-18.606451999999997,-17.679353,-12.909564,4.409114,14.299636999999999,18.835539,12.893232000000001,-3.2276580000000004,-10.001566,5.524493,11.936603,2.436875,-7.285166,-2.875102,7.889664,'Instrument.Aerophone.Brass.Trumpet'
-386.020535,37.847776,-50.964009999999995,18.500157,-2.110363,13.889054999999999,-6.572896000000001,-9.810775,1.531866,4.2918970000000005,-26.033671,-23.306566,-19.607028,0.442133,-1.63707,-8.407051,-11.552359,-19.789921,-15.881657,-11.244024000000001,7.0102910000000005,21.428298,30.665758,16.244010999999997,-0.319104,-10.606989,7.2339720000000005,18.644739,10.403008999999999,-4.113664,'Instrument.Aerophone.Wood.Clarinet'
-505.28767999999997,38.039291,-47.025151,-6.416978,-2.8140259999999997,-0.893309,-0.314103,-14.151579000000002,-5.29459,5.387723,-6.07848,-10.066313000000001,-10.570794,-20.368548,-20.423331,-11.652104,11.139403999999999,51.092801,38.803108,8.75929,-16.724795,0.533281,17.328222,20.677004999999998,-5.048493,-7.2903899999999995,3.854199,12.186129,-1.7902049999999998,-16.459602,'Instrument.Aerophone.Wood.Flute'
-582.49469,-13.392054000000002,-58.28771999999999,14.850797,-8.510823,24.925126000000002,9.381639,-6.614586,8.163378,45.516796,-8.364645,-5.86311,16.899743,25.104623999999998,19.870096,-4.462187999999999,-32.452304,30.069159999999997,0.763513,-14.321063,5.833915,9.960822,18.819473000000002,5.670026,-1.679373,-10.096209,34.648856,-4.917799,-6.8327860000000005,10.134606,'Instrument.Aerophone.Wood.Oboe'
-270.33178399999997,29.877810999999998,-34.255894,18.528238,-6.666498,-0.753942,10.320537,16.234809,4.616402,15.465213,3.6670339999999997,14.746163000000001,10.902541000000001,-8.584969000000001,-5.002297,-4.6533050000000005,-24.161858,-34.865567,-13.47564,-5.344936,-1.425577,-18.900826000000002,-18.862160999999997,1.38083,2.958091,-1.617215,-15.065863,-5.1204730000000005,-11.707267,-21.379615,'Instrument.Aerophone.Wood.Clarinet'
-390.26566299999996,38.018516999999996,-35.421907,8.303846,-1.3813229999999999,12.587584,7.547041,2.641922,16.484370000000002,-17.85913,-32.921919,-33.332923,-37.353386,-4.3676900000000005,-3.64923,-4.6274239999999995,-8.909984,-28.364645,-19.767909,-15.394016,3.9673760000000002,24.753176,26.6773,18.514472,-4.308699,-10.102127000000001,7.518389999999999,15.395317000000002,9.372335000000001,-8.31601,'Instrument.Aerophone.Wood.Clarinet'
-552.048826,171.98973,-7.252547,-16.190949,-7.346061,3.087168,-5.386678,-14.280423,-6.800153,-5.649818,6.3772910000000005,-3.274842,-5.537618,5.183771,-2.418036,0.292231,4.588257,1.312325,8.005686,4.276345,-1.6303370000000001,2.277431,-2.577452,1.7684849999999999,0.48166499999999995,-1.7976450000000002,-5.511972,-0.977951,-1.653103,-1.847374,'Instrument.Aerophone.Brass.Trombone'
-634.659653,3.472618,-44.70215,-0.34715799999999997,32.117296,23.560214000000002,-22.035751,-12.080446,22.905255,12.220206,-25.848126999999998,8.568163,26.519066,29.676121000000002,8.240037,-15.522576,7.719577,27.102759000000002,-10.979341,-8.679696,7.732189999999999,8.848255,5.636291,-7.051807000000001,-1.511587,16.163702999999998,15.886349,-7.335119000000001,7.071178999999999,0.356065,'Instrument.Aerophone.Wood.Flute'
-497.517062,163.336771,47.864857,21.467249,16.780491,3.7511669999999997,-2.730148,-3.8828980000000004,-8.554824,2.698588,-3.9612480000000003,-7.772912,-10.576152,-11.053335,-8.948367999999999,-5.5942680000000005,-2.316642,-2.576752,0.260852,-0.18062899999999998,-2.363636,0.281978,-0.561092,-2.106348,-1.945804,-2.961193,0.028078,-2.239547,-2.073758,-1.796173,'Instrument.Aerophone.Brass.Tuba'
-464.96049400000004,-9.233414,-40.425233,-4.391505,-19.214176000000002,-11.720331,-35.544415,13.56066,30.535187,49.994965,24.951444,-13.387351,-38.538759999999996,14.864723000000001,6.1288290000000005,-18.092528,2.5927029999999998,41.428455,23.592066,-10.147664,-6.6543470000000005,6.865703,-6.193388,6.540996,10.511961,-15.762459,33.341533,11.899289999999999,-16.751399,6.785535,'Instrument.Aerophone.Wood.Oboe'
-370.784241,13.144607,-54.723135,-21.028441,-13.570979999999999,12.725389999999999,42.463822,6.8377360000000005,-23.624394,-10.665582,19.068807,14.732941,-14.816225,0.465279,0.8692790000000001,-20.351407000000002,21.034726000000003,15.063331,-19.290860000000002,13.847507,0.41604300000000005,0.005286,7.435488,-11.473694,9.331336,-9.144736,1.02978,10.613112,-10.537432,5.797264,'Instrument.Aerophone.Wood.Saxophone'
-532.844287,122.311797,-8.206582000000001,-19.462609,-29.000271,-8.520208,-23.631760999999997,-6.632664999999999,7.613759,-17.159174,-15.855882999999999,-14.223533999999999,-8.064969,-2.609076,5.974888,21.230526,16.222699,20.3219,2.273816,-8.374080000000001,3.7527190000000004,6.188552,1.203389,-1.044323,9.664383,-2.58874,-19.292171,-11.738498,-3.8999839999999995,6.74478,'Instrument.Aerophone.Wood.Bassoon'
-549.0615650000001,22.409446,-30.012557,-15.486142999999998,-16.50531,-7.837816,-18.862632,-2.712364,27.738246999999998,39.61557,9.457924,-17.080625,-21.602002,-6.2043610000000005,-6.839371000000001,-8.926136999999999,13.393548999999998,41.992996999999995,22.909656,-6.33891,-8.316799000000001,2.8824650000000003,4.488633,6.568288000000001,3.476083,-6.2565349999999995,20.965509,10.636023,-5.441889,-4.557996,'Instrument.Aerophone.Wood.Flute'
-384.867335,45.923144,-49.179066,25.991439,-6.188880999999999,8.154758000000001,5.234906,-4.395805999999999,-19.042210999999998,0.7516229999999999,-16.713395000000002,-19.730127,-20.4427,-5.365178,-7.922264,-21.01369,-17.352256,-15.974777,-8.661837,9.975052,29.254439,27.412816999999997,10.844202000000001,-5.316876000000001,-4.496437,13.386497,16.26755,-3.8929089999999995,-5.8612400000000004,1.1398469999999998,'Instrument.Aerophone.Wood.Clarinet'
-329.66281000000004,95.485674,-24.757537,-13.352124,4.483247,0.126119,-9.034151,-5.958602,-12.37166,0.788327,-4.69488,-4.174569,-1.7556,0.6929569999999999,-1.205855,0.792478,1.302057,-1.069916,-7.0944970000000005,-1.113048,-6.713112,-5.370282,0.646647,-0.6726260000000001,0.023844,-3.0848009999999997,-2.8016330000000003,-2.5642709999999997,-3.498308,-2.25141,'Instrument.Aerophone.Brass.Trombone'
